Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
1678017600000,22390.12000000,22494.96000000,22388.57000000,22436.18000000,22428.03796000,1678031999999,503246003.47029900,726440,11304.26731000,253654993.71301220,0
1678032000000,22436.70000000,22460.07000000,22374.60000000,22403.45000000,16269.59179000,1678046399999,364888351.37487960,583412,8105.93820000,181804598.07232170,0
1678046400000,22403.45000000,22560.00000000,22331.00000000,22430.24000000,28931.52539000,1678060799999,648942038.13707810,882647,14435.14050000,323803618.09071200,0
1678060800000,22430.24000000,22508.00000000,22258.00000000,22387.19000000,38270.80221000,1678075199999,857028676.65099350,1179708,19184.62562000,429644736.52853540,0
1678075200000,22387.19000000,22436.00000000,22313.94000000,22392.74000000,20841.04209000,1678089599999,466405667.38390390,780476,10497.50749000,234934707.23856560,0
1678089600000,22392.74000000,22450.00000000,22355.00000000,22379.57000000,28144.14141000,1678103999999,630276438.34761520,944787,14146.42196000,316815707.64566250,0
1678104000000,22379.95000000,22602.19000000,22357.08000000,22553.42000000,44162.64438000,1678118399999,991470770.05249040,1348326,22608.13467000,507578111.18790620,0
1678118400000,22554.43000000,22586.98000000,22358.00000000,22393.35000000,45283.05605000,1678132799999,1017998713.97036850,1285635,22168.17405000,498381277.30996850,0
1678132800000,22393.35000000,22450.00000000,22320.01000000,22410.00000000,27050.14343000,1678147199999,605921902.78031940,932346,13505.39925000,302534660.25607820,0
1678147200000,22409.41000000,22557.91000000,22377.69000000,22460.54000000,28066.33637000,1678161599999,630393147.65904190,936557,14401.88835000,323486083.19701080,0
1678161600000,22460.99000000,22479.85000000,22408.09000000,22419.71000000,21032.34041000,1678175999999,472113072.19543640,680373,10626.29881000,238529337.24200310,0
1678176000000,22420.29000000,22432.60000000,22321.00000000,22351.02000000,35538.29626000,1678190399999,795714668.06644420,965988,17254.45216000,386346455.69667400,0
1678190400000,22351.02000000,22489.88000000,21927.00000000,22320.90000000,97281.67866000,1678204799999,2165898129.45354390,2233130,48347.91500000,1076583296.45354540,0
1678204800000,22321.98000000,22394.08000000,22054.92000000,22124.77000000,62136.24828000,1678219199999,1383465822.19433750,1747700,30822.49950000,686279805.78731590,0
1678219200000,22125.99000000,22230.51000000,21943.00000000,22197.96000000,48464.90914000,1678233599999,1070010098.67724890,1249646,24045.58837000,530911524.27812400,0
1678233600000,22198.56000000,22287.00000000,22084.30000000,22152.52000000,30155.52102000,1678247999999,669323974.79917600,1021249,15028.76367000,333576907.34247820,0
1678248000000,22152.52000000,22167.73000000,21840.13000000,21971.03000000,47071.57310000,1678262399999,1036348027.07998850,1207524,23179.99373000,510366368.70872000,0
1678262400000,21971.83000000,22144.20000000,21944.55000000,22072.45000000,41053.20652000,1678276799999,904859062.49322230,1101745,20827.19453000,459063929.56464480,0
1678276800000,22071.98000000,22229.04000000,21876.66000000,22140.80000000,81155.91342000,1678291199999,1788854147.91802980,1938637,40538.74821000,893605552.44702640,0
1678291200000,22139.97000000,22218.30000000,21944.25000000,21997.25000000,47324.56273000,1678305599999,1044361727.73467060,1304336,23519.06290000,519025949.79316690,0
1678305600000,21997.25000000,22133.75000000,21580.00000000,21705.44000000,54699.79593000,1678319999999,1197424764.21733410,1445472,26914.26184000,589221548.24895740,0
1678320000000,21704.37000000,21806.68000000,21629.43000000,21769.66000000,35431.65786000,1678334399999,770117892.96388980,1068165,18047.84758000,392280088.57903060,0
1678334400000,21770.37000000,21774.69000000,21665.67000000,21688.54000000,27862.16425000,1678348799999,605344414.52719110,839278,13540.75584000,294196702.41312900,0
1678348800000,21688.54000000,21700.00000000,21527.00000000,21669.38000000,52297.66020000,1678363199999,1132070684.38924510,1261106,25863.98849000,559887335.45109770,0
1678363200000,21669.38000000,21834.99000000,21552.84000000,21648.57000000,71861.08871000,1678377599999,1559031052.18582410,1770506,36308.19056000,787736414.58612550,0
1678377600000,21647.42000000,21675.22000000,20766.20000000,20854.93000000,127310.48874000,1678391999999,2703141363.49475710,2579410,61772.88572000,1311594278.23759720,0
1678392000000,20856.30000000,20867.30000000,20042.72000000,20362.22000000,128895.22608000,1678406399999,2633323357.14686660,2558237,62366.92802000,1274108702.77625720,0
1678406400000,20362.21000000,20367.78000000,19776.22000000,20052.07000000,111144.42259000,1678420799999,2229796262.80128140,2126511,55260.82427000,1108677092.26905560,0
1678420800000,20052.07000000,20065.00000000,19776.55000000,19953.58000000,83995.86888000,1678435199999,1674666342.03813510,1708666,41832.74789000,834063610.69334620,0
1678435200000,19953.58000000,19977.00000000,19549.09000000,19760.78000000,96978.28705000,1678449599999,1919089271.23909890,1914864,47644.85858000,942864000.96909870,0
1678449600000,19761.12000000,20321.19000000,19657.11000000,20004.96000000,152618.48716000,1678463999999,3044911566.98637130,2548359,76655.08228000,1529395190.43131280,0
1678464000000,20004.96000000,20307.73000000,19824.06000000,20024.32000000,109663.76524000,1678478399999,2192079676.71219070,2187346,55159.58205000,1102736662.62136020,0
1678478400000,20022.72000000,20240.40000000,19850.00000000,20150.69000000,64055.63618000,1678492799999,1284449669.13541830,1620515,31602.71486000,633738566.55134070,0
1678492800000,20150.69000000,20686.51000000,20135.05000000,20393.88000000,98589.40007000,1678507199999,2010575383.98697480,2237524,49434.99142000,1008178350.44650170,0
1678507200000,20393.89000000,20435.43000000,19823.82000000,19850.81000000,76336.21941000,1678521599999,1543569141.65319980,1822194,37398.30136000,756245458.88743800,0
1678521600000,19850.81000000,20208.36000000,19765.03000000,20086.07000000,81791.94176000,1678535999999,1638587556.12479470,1860885,40589.25752000,813157460.82585630,0
1678536000000,20086.07000000,20205.46000000,20030.00000000,20061.98000000,50101.82477000,1678550399999,1007145827.52444640,1417697,24910.91948000,500778236.93300730,0
1678550400000,20062.77000000,20331.44000000,19992.24000000,20220.96000000,62707.52998000,1678564799999,1264942329.59344370,1581378,31498.65833000,635383056.81452590,0
1678564800000,20220.98000000,20529.91000000,20214.63000000,20455.73000000,58304.90534000,1678579199999,1186770433.58566640,1492622,29319.35044000,596791632.00196270,0
1678579200000,20455.73000000,20502.46000000,20303.53000000,20376.46000000,51370.51344000,1678593599999,1047951756.15317250,1204987,25514.59080000,520500010.75449710,0
1678593600000,20376.47000000,20440.80000000,20270.60000000,20346.71000000,35988.61581000,1678607999999,732895199.19260410,944544,18196.87502000,370577537.26727330,0
1678608000000,20346.71000000,20497.34000000,20333.80000000,20445.43000000,39710.54197000,1678622399999,810273648.29316890,1046102,20276.74928000,413747212.16995840,0
1678622400000,20445.56000000,20466.00000000,20284.39000000,20358.96000000,49787.13406000,1678636799999,1014708540.11688470,1332165,24243.02934000,494105547.58272390,0
1678636800000,20359.59000000,21331.75000000,20341.85000000,20779.54000000,124989.68987000,1678651199999,2604135046.07710590,2502080,64448.33266000,1342599034.82911520,0
1678651200000,20779.54000000,22150.00000000,20755.76000000,21997.11000000,129098.44773000,1678665599999,2772454223.96820300,2692055,65959.49170000,1416598622.32223650,0
1678665600000,21998.05000000,22600.00000000,21860.74000000,22231.62000000,111447.41727000,1678679999999,2479421889.55421980,2437461,55454.21017000,1233769005.12889970,0
1678680000000,22232.76000000,22506.00000000,22222.88000000,22458.72000000,68170.49795000,1678694399999,1524543723.47416230,1712025,34656.39099000,775089795.38668700,0
1678694400000,22458.87000000,22539.64000000,21813.88000000,22106.64000000,112208.05043000,1678708799999,2482116188.12472700,2324381,56036.79849000,1239666272.18571150,0
1678708800000,22106.63000000,24500.00000000,21959.00000000,23981.72000000,216519.77954000,1678723199999,5011648828.11196850,4210799,110519.35309000,2558369248.09912170,0
1678723200000,23981.72000000,24393.83000000,23755.00000000,24279.91000000,122447.56492000,1678737599999,2949343253.06960930,2594578,61690.63826000,1485959557.66411640,0
1678737600000,24277.25000000,24311.99000000,23938.00000000,24113.48000000,57096.00248000,1678751999999,1377922196.27095150,1541516,28330.77925000,683766203.24156240,0
1678752000000,24112.27000000,24496.41000000,23986.02000000,24374.20000000,70241.14758000,1678766399999,1703104437.68432450,1828444,35714.36437000,865957667.90759860,0
1678766400000,24375.68000000,24820.00000000,24139.06000000,24247.64000000,78968.84513000,1678780799999,1924682701.70997720,2023958,40283.80037000,981926518.82860230,0
1678780800000,24246.75000000,24820.00000000,24118.28000000,24743.04000000,90925.96183000,1678795199999,2222319807.65130060,2074852,46278.25297000,1131063354.40608190,0
1678795200000,24743.05000000,26386.87000000,24458.04000000,25894.67000000,210348.01513000,1678809599999,5397728611.72777890,4127085,107078.29737000,2747536976.08824620,0
1678809600000,25894.67000000,26001.81000000,24212.49000000,25054.15000000,144791.97024000,1678823999999,3656705258.52567540,2931679,70516.57900000,1781141422.55367210,0
1678824000000,25048.39000000,25167.90000000,23976.42000000,24670.41000000,104084.99432000,1678838399999,2560766280.58501670,2237571,51867.82586000,1276290307.89193670,0
1678838400000,24670.41000000,25074.24000000,24284.60000000,24717.65000000,74592.62791000,1678852799999,1845737515.68062060,1873162,37314.69524000,923376701.70597430,0
1678852800000,24716.87000000,24918.59000000,24599.00000000,24871.28000000,49951.07180000,1678867199999,1237009443.40065550,1407450,25099.26781000,621592343.55253000,0
1678867200000,24872.54000000,24922.22000000,24255.00000000,24754.50000000,92660.51407000,1678881599999,2278282340.43106290,1978846,46186.15303000,1135605832.05620180,0
1678881600000,24753.27000000,25196.97000000,24371.60000000,24471.01000000,172954.88765000,1678895999999,4281192546.02876240,3248556,86620.32298000,2144381314.59643090,0
1678896000000,24471.01000000,24523.00000000,23896.95000000,24366.71000000,137774.37953000,1678910399999,3344037435.07362250,2665518,69091.31958000,1677148923.37541410,0
1678910400000,24369.97000000,24633.02000000,24223.00000000,24285.66000000,53517.24888000,1678924799999,1304746463.28312750,1439502,26881.10832000,655367041.67578260,0
1678924800000,24285.66000000,24439.80000000,24123.00000000,24265.43000000,52421.25766000,1678939199999,1273250713.19408210,1502721,26380.56553000,640795371.19760180,0
1678939200000,24265.44000000,24685.00000000,24182.00000000,24614.27000000,58224.85322000,1678953599999,1423175383.81534200,1498886,29392.92788000,718537888.76992010,0
1678953600000,24615.79000000,25066.32000000,24374.35000000,24824.62000000,94332.38827000,1678967999999,2333014877.56959790,1926429,47143.61384000,1166167737.40296700,0
1678968000000,24826.33000000,25032.74000000,24515.23000000,24888.44000000,105164.77326000,1678982399999,2606072725.56483160,2342702,53028.51759000,1314224992.62038330,0
1678982400000,24889.94000000,25167.40000000,24620.00000000,24953.21000000,75970.81647000,1678996799999,1885082386.21476190,1765058,37752.35342000,936968336.59773640,0
1678996800000,24953.21000000,25090.00000000,24623.52000000,24998.78000000,53307.24110000,1679011199999,1326734065.58239030,1382285,26705.32463000,664737932.67223750,0
1679011200000,24998.78000000,25896.00000000,24890.00000000,25781.66000000,92627.82966000,1679025599999,2361502669.45361990,2099660,47055.43067000,1199653130.30481700,0
1679025600000,25781.66000000,26196.40000000,25656.00000000,26058.45000000,82998.31022000,1679039999999,2150631199.81280280,1991896,42204.04331000,1093750712.10969810,0
1679040000000,26060.07000000,26970.00000000,25918.02000000,26918.73000000,122412.61854000,1679054399999,3235522323.10427410,2461724,63547.51453000,1679756679.44585030,0
1679054400000,26920.11000000,26935.12000000,26118.19000000,26421.34000000,129230.31572000,1679068799999,3423485952.14353980,2457333,63996.66883000,1695516600.46101440,0
1679068800000,26419.28000000,26860.66000000,26264.00000000,26834.87000000,93862.34173000,1679083199999,2492341061.64038800,1887501,47720.78966000,1267230855.45071710,0
1679083200000,26834.87000000,27756.84000000,26588.38000000,27395.13000000,103329.26504000,1679097599999,2813197865.08875520,2215245,53498.16656000,1456569854.23022510,0
1679097600000,27395.13000000,27724.85000000,27060.00000000,27307.54000000,81541.36167000,1679111999999,2232193114.07277760,1963911,40482.99756000,1108303644.99885450,0
1679112000000,27306.57000000,27612.31000000,27212.56000000,27359.89000000,43190.10831000,1679126399999,1184684500.14309040,1304303,21778.32186000,597429509.88329950,0
1679126400000,27360.43000000,27500.00000000,27055.83000000,27443.09000000,48227.50229000,1679140799999,1317664844.77191800,1512324,24242.41350000,662405731.12382770,0
1679140800000,27443.09000000,27637.20000000,27057.00000000,27226.23000000,68303.82651000,1679155199999,1871158976.51868210,1858986,34133.85822000,935245750.55830970,0
1679155200000,27227.63000000,27489.94000000,26578.00000000,27329.83000000,84968.97465000,1679169599999,2310876365.68424530,1943914,42824.70655000,1164853365.66850380,0
1679169600000,27329.14000000,27449.95000000,26810.00000000,26907.49000000,45007.19831000,1679183999999,1219367268.45191540,1365165,22225.40999000,602242122.36108320,0
1679184000000,26907.49000000,27255.19000000,26901.02000000,27198.71000000,36110.46659000,1679198399999,978019669.89422230,1149104,18674.40264000,505787868.95710480,0
1679198400000,27198.71000000,27291.40000000,26827.22000000,26974.81000000,36337.34801000,1679212799999,982543953.67220670,1162766,17859.93960000,482941804.15588970,0
1679212800000,26973.76000000,27200.00000000,26872.00000000,27160.98000000,41991.39588000,1679227199999,1135154536.55932910,1282276,21204.18695000,573260721.70971910,0
1679227200000,27162.33000000,27750.00000000,27110.12000000,27546.62000000,71743.09938000,1679241599999,1962403431.08656770,1788009,36544.69984000,999800498.04034910,0
1679241600000,27546.62000000,28376.00000000,27470.00000000,28255.87000000,113916.61398000,1679255999999,3186949313.29286270,2441703,58496.20692000,1636582700.51349490,0
1679256000000,28255.35000000,28390.10000000,27738.00000000,27972.87000000,71968.06670000,1679270399999,2019637083.08897500,1754439,35371.12552000,992728693.02436080,0
1679270400000,27972.87000000,28057.44000000,27124.47000000,27269.17000000,78217.14607000,1679284799999,2157462609.60776170,1855136,39037.03213000,1076743194.00738650,0
1679284800000,27269.18000000,28268.00000000,27141.36000000,28183.13000000,74108.85462000,1679299199999,2051294636.95321540,1808767,37715.69386000,1044012846.04120540,0
1679299200000,28183.13000000,28472.00000000,27919.66000000,28188.93000000,101047.66229000,1679313599999,2848449750.81592650,2339942,51114.84916000,1440996731.06445090,0
1679313600000,28188.95000000,28258.58000000,27620.00000000,27694.46000000,93832.37034000,1679327999999,2625729805.55164230,2205601,46375.60979000,1297882037.46429420,0
1679328000000,27698.15000000,28041.48000000,27461.35000000,27785.10000000,82313.05852000,1679342399999,2281709846.40798900,2035381,41269.70704000,1144101937.06450890,0
1679342400000,27784.57000000,28186.71000000,27577.02000000,27717.01000000,47859.14189000,1679356799999,1335777887.17838720,1531123,24252.39950000,676968141.89030010,0
1679356800000,27717.01000000,27953.33000000,27664.51000000,27787.29000000,50949.32902000,1679371199999,1417189083.78905080,1628110,25313.56994000,704137233.07799080,0
1679371200000,27787.29000000,27968.00000000,27303.10000000,27505.25000000,66335.07466000,1679385599999,1835881386.68038100,1865104,32643.24717000,903478150.32612010,0
1679385600000,27505.25000000,28177.00000000,27393.52000000,28040.13000000,82017.60625000,1679399999999,2283889067.22641220,2054734,41837.39767000,1165059041.64124100,0
1679400000000,28040.13000000,28244.87000000,27730.00000000,28041.06000000,100474.32090000,1679414399999,2814136271.57076630,2431596,50086.32530000,1402956308.59711860,0
1679414400000,28041.06000000,28438.55000000,27935.07000000,28126.84000000,84240.60599000,1679428799999,2373704231.81715450,2208725,42304.54585000,1192190467.66565560,0
1679428800000,28126.85000000,28214.99000000,27900.00000000,28105.47000000,36912.80538000,1679443199999,1035692675.25382530,1342601,18287.25434000,513121306.32188420,0
1679443200000,28107.81000000,28280.00000000,27945.44000000,28154.14000000,37000.16051000,1679457599999,1039295274.50414220,520068,18426.05279000,517595384.34925450,0
1679457600000,28154.14000000,28288.00000000,28028.24000000,28103.69000000,22588.25375000,1679471999999,636506076.32281510,349647,11200.23632000,315621216.18694630,0
1679472000000,28103.68000000,28213.23000000,28000.00000000,28122.74000000,16280.67428000,1679486399999,457766238.38514690,324639,7943.92283000,223373365.77704110,0
1679486400000,28122.73000000,28736.00000000,28105.35000000,28595.07000000,35677.15924000,1679500799999,1015575506.78778960,571521,18415.32059000,524101358.81382730,0
1679500800000,28595.06000000,28868.05000000,26650.27000000,26667.33000000,84244.59506000,1679515199999,2354737681.85888360,1293202,40045.53167000,1120385781.59974890,0
1679515200000,26668.80000000,27437.98000000,26601.80000000,27250.97000000,28322.57012000,1679529599999,768219044.59084640,530250,14324.90966000,388508107.38824600,0
1679529600000,27250.97000000,27428.69000000,27105.00000000,27356.78000000,13920.76715000,1679543999999,380039048.69147590,249388,7026.56866000,191841944.51197160,0
1679544000000,27356.79000000,27700.00000000,27258.00000000,27631.93000000,14310.97848000,1679558399999,394046380.20369500,248737,7424.19430000,204405344.89798800,0
1679558400000,27631.93000000,27738.27000000,27439.50000000,27584.53000000,11897.09818000,1679572799999,328274024.10139110,216126,5766.03095000,159107345.44604440,0
1679572800000,27584.52000000,28750.00000000,27275.92000000,28580.87000000,40190.57705000,1679587199999,1125183334.10613170,623376,20897.28275000,585195254.89821050,0
1679587200000,28580.86000000,28647.05000000,27772.22000000,28369.99000000,34052.53912000,1679601599999,960630336.88681280,561375,16677.23023000,470450447.41390370,0
1679601600000,28369.82000000,28438.00000000,27967.93000000,28295.41000000,14277.64820000,1679615999999,402950449.12545180,260089,7380.71790000,208323300.12222630,0
1679616000000,28295.42000000,28374.30000000,28134.86000000,28219.98000000,8820.33865000,1679630399999,249218915.98117200,166373,4251.59880000,120129335.74254090,0
1679630400000,28219.98000000,28335.32000000,28102.15000000,28274.59000000,9065.12568000,1679644799999,256016166.42082230,162713,4400.80124000,124289179.17154440,0
1679644800000,28274.58000000,28295.72000000,27934.48000000,28080.00000000,14569.39777000,1679659199999,408939390.39203130,259245,6881.24895000,193124392.28280510,0
1679659200000,28079.99000000,28253.01000000,27835.00000000,28018.04000000,14181.52699000,1679673599999,397140815.77847930,236925,6658.17698000,186511291.94559760,0
1679673600000,28018.04000000,28059.63000000,27523.81000000,27821.60000000,20321.97050000,1679687999999,563880406.18960200,327452,9994.77627000,277330473.88956530,0
1679688000000,27821.59000000,27860.00000000,27000.00000000,27454.47000000,19283.70585000,1679702399999,528247697.26519450,358429,9262.95898000,253762792.70693990,0
1679702400000,27454.46000000,27658.20000000,27420.00000000,27581.65000000,7631.30004000,1679716799999,210191181.86559820,164249,3962.98321000,109158477.21481050,0
1679716800000,27581.65000000,27608.20000000,27375.90000000,27485.36000000,7176.48565000,1679731199999,197350007.95368240,146228,3565.96142000,98057181.93135680,0
1679731200000,27485.37000000,27537.79000000,27309.80000000,27457.20000000,7012.98940000,1679745599999,192440592.67534290,166131,3497.68957000,95984166.85914230,0
1679745600000,27457.19000000,27787.33000000,27357.14000000,27647.43000000,10741.62680000,1679759999999,296054720.70694520,215731,5329.60167000,146914446.14763780,0
1679760000000,27647.44000000,27730.00000000,27159.57000000,27189.68000000,11693.92908000,1679774399999,320825489.53541240,238665,5454.11996000,149662443.07581380,0
1679774400000,27189.69000000,27529.29000000,27156.09000000,27462.95000000,6587.75005000,1679788799999,180365646.47715670,157717,3516.59293000,96265813.85520120,0
1679788800000,27462.96000000,27650.00000000,27417.76000000,27529.26000000,5328.00445000,1679803199999,146813936.37779220,129414,2653.61910000,73121294.12270650,0
1679803200000,27529.27000000,27570.93000000,27462.15000000,27504.94000000,3807.16894000,1679817599999,104733664.83199200,108756,1826.82017000,50254186.57251780,0
1679817600000,27504.94000000,27915.08000000,27480.01000000,27865.95000000,8183.69994000,1679831999999,226624388.33858390,179343,4376.62490000,121213187.93560750,0
1679832000000,27865.96000000,28194.40000000,27695.00000000,27803.89000000,17696.05035000,1679846399999,494028986.80706280,315314,8921.93352000,249090541.46308660,0
1679846400000,27803.89000000,27934.57000000,27635.18000000,27827.95000000,5605.98308000,1679860799999,155835875.97268300,147311,2776.31279000,77179702.65194590,0
1679860800000,27827.95000000,28143.00000000,27670.71000000,27968.05000000,9050.79677000,1679875199999,252936550.66800660,188058,4692.84770000,131169322.31146220,0
1679875200000,27968.05000000,28023.86000000,27781.60000000,27888.68000000,6854.66298000,1679889599999,191228452.94496970,154466,3460.42807000,96539123.68348930,0
1679889600000,27888.68000000,27935.17000000,27666.00000000,27808.81000000,8855.53930000,1679903999999,246221477.85077860,177903,4324.94733000,120232891.45129020,0
1679904000000,27808.80000000,27996.28000000,27768.55000000,27892.69000000,7616.84015000,1679918399999,212447874.35296540,156678,3734.18267000,104146965.38259040,0
1679918400000,27892.69000000,27923.42000000,26508.14000000,26903.62000000,39066.20195000,1679932799999,1062249565.82450980,593340,18327.26897000,498431992.62665760,0
1679932800000,26903.63000000,27313.42000000,26858.79000000,26968.94000000,16613.02840000,1679947199999,450241039.58125860,310564,8579.90298000,232531262.51540630,0
1679947200000,26968.93000000,27255.00000000,26877.82000000,27124.91000000,9033.19620000,1679961599999,244742477.48012310,182313,4725.18537000,128022944.95409400,0
1679961600000,27124.90000000,27176.05000000,26800.00000000,26971.71000000,11049.59827000,1679975999999,298431190.77563470,213145,5378.50709000,145249230.95843370,0
1679976000000,26971.71000000,27142.25000000,26872.11000000,26962.88000000,9458.87712000,1679990399999,255366143.89538590,185687,4539.31780000,122554396.96648300,0
1679990400000,26962.89000000,27155.38000000,26631.78000000,27057.36000000,15726.76618000,1680004799999,422845353.11099190,300734,7623.47653000,205011878.86296040,0
1680004800000,27057.36000000,27210.00000000,26835.31000000,26998.63000000,15937.25349000,1680019199999,429900199.31453960,308381,7976.67761000,215138793.81604260,0
1680019200000,26998.63000000,27520.00000000,26745.00000000,27425.99000000,18090.07394000,1680033599999,490596193.63502740,328370,9425.09956000,255648223.48101330,0
1680033600000,27425.98000000,27492.80000000,27095.66000000,27261.07000000,8339.87441000,1680047999999,227394526.03397650,185664,4029.53627000,109871075.17383580,0
1680048000000,27261.06000000,27479.36000000,27240.10000000,27367.45000000,7124.26009000,1680062399999,194827059.78006510,159684,3481.86370000,95215758.06003380,0
1680062400000,27367.44000000,28164.48000000,27349.68000000,28086.82000000,22445.56265000,1680076799999,625104109.91539950,371809,11498.13247000,320157438.77082010,0
1680076800000,28086.82000000,28650.00000000,28040.34000000,28353.99000000,23446.56936000,1680091199999,665905653.34312750,400301,12310.10801000,349623698.25025090,0
1680091200000,28354.00000000,28590.00000000,28230.85000000,28442.79000000,16417.40637000,1680105599999,466044375.11237090,325376,8351.06571000,237088674.43758190,0
1680105600000,28442.80000000,28448.68000000,28135.82000000,28419.49000000,11647.76233000,1680119999999,329539814.02984010,254194,5814.45546000,164507247.46085100,0
1680120000000,28419.49000000,28500.00000000,28211.00000000,28348.60000000,8404.59928000,1680134399999,238466854.03035560,192853,4286.45490000,121627879.51314050,0
1680134400000,28348.60000000,29184.68000000,28090.06000000,28489.18000000,28533.03962000,1680148799999,817548512.09931400,532242,14807.12893000,424327260.29524620,0
1680148800000,28489.19000000,28775.60000000,28442.79000000,28725.01000000,11891.44250000,1680163199999,340266284.39114830,240271,6099.59721000,174543248.97318140,0
1680163200000,28725.00000000,28748.76000000,28500.00000000,28644.79000000,10631.82494000,1680177599999,304195136.03111730,207717,5065.91847000,144939570.27084230,0
1680177600000,28644.79000000,28691.45000000,28169.50000000,28300.33000000,17202.57157000,1680191999999,489545898.86886800,301110,8000.93411000,227675614.46841860,0
1680192000000,28300.32000000,28301.01000000,27686.00000000,27986.09000000,20579.80879000,1680206399999,575833856.08379220,354053,10073.66866000,281826641.61629190,0
1680206400000,27986.10000000,28197.96000000,27786.66000000,28028.53000000,10026.74514000,1680220799999,281082251.16820310,208259,5052.96241000,141660551.08225650,0
1680220800000,28028.53000000,28375.00000000,27916.34000000,28168.41000000,11765.30998000,1680235199999,331471788.60584190,275523,5976.66438000,168378039.07586170,0
1680235200000,28168.41000000,28219.36000000,27511.71000000,27738.48000000,15529.91399000,1680249599999,432713686.41841050,274486,7407.83477000,206476861.88928520,0
1680249600000,27738.48000000,27992.05000000,27688.00000000,27927.97000000,10543.80570000,1680263999999,293605942.41190020,213596,5153.03806000,143503309.40033330,0
1680264000000,27927.97000000,28656.69000000,27870.93000000,28494.99000000,24322.41408000,1680278399999,689531986.31049050,408480,13012.33584000,368920097.90518460,0
1680278400000,28495.00000000,28541.18000000,28262.87000000,28469.31000000,9395.77884000,1680292799999,266754200.05591790,198842,4713.73287000,133816319.59471370,0
1680292800000,28469.31000000,28632.94000000,28337.46000000,28465.36000000,6640.89880000,1680307199999,189175707.97478970,166422,3372.86519000,96089606.32147900,0
1680307200000,28465.36000000,28819.71000000,28408.57000000,28541.10000000,7594.11361000,1680321599999,216982128.05044790,199112,3839.33977000,109726172.74187000,0
1680321600000,28541.10000000,28625.10000000,28351.35000000,28424.99000000,5673.20621000,1680335999999,161594292.29943790,137666,2786.44013000,79370298.00197780,0
1680336000000,28424.98000000,28485.11000000,28360.65000000,28372.85000000,4134.10870000,1680350399999,117547137.07497790,115817,2152.68899000,61210039.86942060,0
1680350400000,28372.84000000,28473.90000000,28220.27000000,28400.07000000,5187.63015000,1680364799999,147153281.99501050,143941,2654.29061000,75309248.32693100,0
1680364800000,28400.07000000,28443.04000000,28280.00000000,28381.98000000,3397.25326000,1680379199999,96379413.93322790,108759,1621.06172000,45990490.77056140,0
1680379200000,28381.97000000,28577.00000000,28379.63000000,28452.73000000,4252.13560000,1680393599999,121147984.09916680,117486,2117.55616000,60325317.77198730,0
1680393600000,28452.74000000,28530.00000000,28355.00000000,28476.59000000,3671.10292000,1680407999999,104383440.41159390,107926,1789.00431000,50867378.62741460,0
1680408000000,28476.58000000,28490.40000000,28381.54000000,28416.38000000,2774.33739000,1680422399999,78910041.12032210,85524,1280.00645000,36407068.71772450,0
1680422400000,28416.37000000,28450.90000000,28306.80000000,28357.93000000,3482.11028000,1680436799999,98829407.55686280,106511,1701.68388000,48300162.58270900,0
1680436800000,28357.93000000,28361.00000000,28037.59000000,28124.81000000,10410.79993000,1680451199999,293651041.50829740,247983,4984.63740000,140592959.51953590,0
1680451200000,28124.80000000,28229.90000000,27856.43000000,27943.85000000,9548.76463000,1680465599999,268163596.01815570,213771,4464.33932000,125378441.05617780,0
1680465600000,27943.84000000,28203.35000000,27858.29000000,28171.87000000,7478.54177000,1680479999999,209663406.45244860,176749,3677.34703000,103101257.58280250,0
1680480000000,28171.87000000,28182.17000000,27560.00000000,27753.85000000,11150.24369000,1680494399999,309827125.35851240,239807,5731.05532000,159215138.49977220,0
1680494400000,27753.85000000,27962.90000000,27588.00000000,27958.74000000,7740.46106000,1680508799999,214863821.49743280,176363,3957.39339000,109877716.02100110,0
1680508800000,27958.73000000,28500.99000000,27958.73000000,28253.73000000,16752.02691000,1680523199999,474177320.10287770,303991,8910.27492000,252191819.35198920,0
1680523200000,28253.73000000,28375.00000000,27945.19000000,28051.48000000,12843.96705000,1680537599999,361398934.79929210,269796,6532.88114000,183854391.33907870,0
1680537600000,28051.48000000,28238.53000000,27875.00000000,28081.08000000,10815.36454000,1680551999999,303545254.28737040,264830,5605.34033000,157340363.55724360,0
1680552000000,28081.08000000,28093.56000000,27200.24000000,27800.00000000,19877.95080000,1680566399999,550548592.73688140,396275,9797.87498000,271386335.32254400,0
1680566400000,27800.00000000,27965.00000000,27662.79000000,27855.06000000,7378.74569000,1680580799999,205275559.67046290,167625,3769.42754000,104864834.86572980,0
1680580800000,27855.06000000,28145.00000000,27775.37000000,28021.30000000,7401.39758000,1680595199999,207053975.81939400,164335,3876.17243000,108434855.14707800,0
1680595200000,28021.31000000,28444.44000000,27931.20000000,28289.52000000,11327.61021000,1680609599999,319731005.13004720,243495,5834.91538000,164732279.09764640,0
1680609600000,28289.51000000,28399.00000000,27947.59000000,28030.04000000,11827.84541000,1680623999999,333201190.11951280,257122,5639.30550000,158886966.01679720,0
1680624000000,28030.05000000,28260.00000000,27971.07000000,28189.25000000,6969.29766000,1680638399999,196001963.96787500,148848,3592.07129000,101022516.78274940,0
